id,prediction
0,0.08212173592105702
1,0.5411072888750287
2,0.47855451979313635
3,58.67099881999303
4,318.1875299877993
5,846.2922375934819
6,1566.1618433462208
7,2727.2920548613083
8,2699.6169144828827
9,2349.166460659949
10,2451.3543677221182
11,2600.0763533457753
12,2277.276820527014
13,2246.880059165429
14,2054.4135350135803
15,1553.3293619264955
16,1181.5754351096632
17,607.5924741853916
18,242.06760713077082
19,18.104210167000815
20,2.7498559960702518
21,0.38475599735639865
22,1.180180924537593
23,1.1762902658815972
24,1.2935917794943426
25,3.121602902381423
26,5.570378351474102
27,157.01749302263153
28,659.5595845542139
29,1326.442022922604
30,2128.799712087994
31,2893.1005084028156
32,3651.950151809731
33,4034.8791855496606
34,4005.7865598401886
35,4063.5505848078797
36,3826.5924056718686
37,3561.255494890928
38,3262.505379765439
39,2747.5941284284672
40,1748.9877013653438
41,854.7278648694576
42,449.9399101389137
43,121.32925603634223
44,7.528603012328077
45,2.211995270386017
46,1.3270607562625616
47,1.9071118982580095
48,2.3255218544468303
49,1.5458153096045757
50,21.13829919911503
51,242.91941487844602
52,693.4309569948016
53,1569.4631419281911
54,2743.4922739316694
55,3548.6822651636407
56,4406.891163421277
57,4854.765631521524
58,4979.651991122729
59,4718.623806406599
60,4433.397479252231
61,3915.270026633187
62,3329.750323266108
63,2266.6816883129513
64,1251.7672175868772
65,715.5774821939896
66,408.88717158035166
67,125.83759462974388
68,2.4624859982081113
69,0.23409879836874858
70,0.2742489911442808
71,0.2782332279961482
72,2.4407088345503856
73,0.8480296124782256
74,11.599171022175952
75,121.55894127062614
76,435.15099993901543
77,1297.4841251816486
78,2472.9437230610974
79,3470.9997838856766
80,3862.0047822619526
81,3053.0233857630533
82,3211.037286449307
83,3413.2801680674384
84,3223.6039895843232
85,2940.404621147608
86,2902.2351889911524
87,2661.211274340748
88,1943.25998735278
89,765.869104524415
90,307.1195115841271
91,109.0066929837395
92,4.546836167938047
93,0.25069535442248486
94,0.2699951785463229
95,0.6568533290579248
96,0.8712220274519147
97,1.1739585076980705
98,47.01728532904857
99,230.56808059278868
100,539.5227121581414
101,1421.0840161331423
102,2676.828947000745
103,3267.290203439744
104,4379.773605129445
105,4644.2776553502035
106,4949.510273600259
107,4783.328143527272
108,4621.49002575691
109,4146.785713164927
110,3620.4870155744115
111,2940.6012462804915
112,2009.6348804182594
113,994.458554999375
114,458.43297078121014
115,168.85674310945552
116,11.97793622439592
117,1.085096942225279
118,0.8645888164789394
119,0.3928858637556841
120,0.35981771727237755
121,1.4971396910870631
122,57.4316470060179
123,206.76443028349118
124,661.449076596737
125,1623.6619054767289
126,2749.050668155129
127,3531.203816391243
128,4054.492322358909
129,3875.9204224413334
130,3955.6700699373146
131,3502.875703538534
132,3011.6305307980015
133,3371.4712770773363
134,3287.6907723331933
135,2453.182605024
136,1508.9909022086301
137,861.3212252567394
138,448.3358963524856
139,196.95330567695615
140,14.665249008744022
141,0.5250976457907888
142,0.24362059619157098
143,0.31313135873408837
144,0.5514095521950547
145,1.5437187832687478
146,62.864312487852764
147,247.9902322712483
148,675.3073211695322
149,1657.0869085236614
150,2778.931948504949
151,3809.183512289218
152,4235.15697935056
153,4555.684036133513
154,4348.354855196163
155,4318.6760748806055
156,3755.5201413639197
157,3546.6962965556595
158,3289.131641387342
159,2487.024960628997
160,1602.9452989463714
161,874.6260969306669
162,431.77092222297813
163,180.90418083741451
164,19.53838538953214
165,0.16116020979388315
166,1.483667898046535
167,0.13483873393837567
168,0.16689497477211265
169,2.530536429598932
170,10.499354543055402
171,74.45399643483971
172,150.46974440883892
173,228.61924799003077
174,304.20385782012244
175,465.41042127511776
176,607.1677318837293
177,807.4574387242034
178,894.378032644627
179,1273.2939914349379
180,1740.8236073515443
181,2076.498891168222
182,1919.4253247352115
183,1718.577291318504
184,1128.4477363385688
185,553.9473510172546
186,263.29594405629894
187,105.49284916371951
188,12.860396338244398
189,0.11905251555873322
